"corpus";"soneto_n";"año";"incipit";"verso_n";"texto";"patron_binario";"sil_metricas";"sinalefas";"estrofa";"fuente_xml"
"dudoso";"438";"";"";"11";"y de eso están las piedras tan comidas.";"01010100010";"11";"2";"terceto";"OBVIL_auto"
"dudoso";"438";"";"";"12";"Quizá vieron el rostro de Medusa";"01100100010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"438";"";"";"13";"estos peñascos, como lo vio Atlante,";"10010100110";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"438";"";"";"14";"y damas son, de pedernal vestidas.";"01010001010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"441";"";"Lugar te da sublime el vulgo ciego,";"1";"Lugar te da sublime el vulgo ciego,";"01010101010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"441";"";"";"2";"verde ya pompa de la selva obscura,";"10010001010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"441";"";"";"3";"que no sin arte religión impura";"00010001010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"441";"";"";"4";"aras te destinó, te hurtó al fuego.";"1000010110";"10";"2";"cuarteto";"OBVIL_auto"
"dudoso";"441";"";"";"5";"Mudo mil veces yo la deidad niego,";"10110100110";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"441";"";"";"6";"no el esplendor, a tu materia dura;";"00010001010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"441";"";"";"7";"ídolos a los troncos la escultura,";"10000100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"441";"";"";"8";"dioses hace a los ídolos el ruego.";"10100100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"441";"";"";"9";"En lenguas mil de luz, por tantas de oro";"01010101010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"441";"";"";"10";"fragrantes bocas el humor sabeo";"01010001010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"441";"";"";"11";"te aclama, ilustremente suspendido.";"01000100010";"11";"2";"terceto";"OBVIL_auto"
"dudoso";"441";"";"";"12";"En tus desnudos hoy muros ignoro";"00010110010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"441";"";"";"13";"cuantas de grato señas te deseo,";"10010100010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"441";"";"";"14";"leño al fin con lisonjas desmentido.";"10100100010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"443";"";"¿Yo en justa injusta expuesto a la sentencia";"1";"¿Yo en justa injusta expuesto a la sentencia";"11010100010";"11";"4";"cuarteto";"OBVIL_auto"
"dudoso";"443";"";"";"2";"de un positivo padre azafranado?";"00010100010";"11";"2";"cuarteto";"OBVIL_auto"
"dudoso";"443";"";"";"3";"Paciencia, Job, si alguna os han dejado";"01010101010";"11";"2";"cuarteto";"OBVIL_auto"
"dudoso";"443";"";"";"4";"los prolijos escritos de su encia.";"0010010010";"10";"1";"cuarteto";"OBVIL_auto"
"dudoso";"443";"";"";"5";"Consuelo me daréis, si no paciencia,";"01000100010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"443";"";"";"6";"porque en suertes entré, y fui desgraciado,";"10100110010";"11";"2";"cuarteto";"OBVIL_auto"
"dudoso";"443";"";"";"7";"en el mes que perdió el apostolado";"00100100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"443";"";"";"8";"un justo por divina providencia.";"01000100010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"443";"";"";"9";"¿Quién justa do la tela es pinabete,";"11010110010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"443";"";"";"10";"y no muy de Segura, aunque sea pino,";"001001101010";"12";"1";"terceto";"OBVIL_auto"
"dudoso";"443";"";"";"11";"que ayer fue pino, y hoy podrá ser vete?";"01110101110";"11";"2";"terceto";"OBVIL_auto"
"dudoso";"443";"";"";"12";"No más judicatura de teatino,";"010001000010";"12";"0";"terceto";"OBVIL_auto"
"dudoso";"443";"";"";"13";"cofre, digo, overo con bonete,";"1010100010";"10";"1";"terceto";"OBVIL_auto"
"dudoso";"443";"";"";"14";"que tiene más de tea que de tino.";"01010100010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"448";"";"No más moralidades de corrientes,";"1";"No más moralidades de corrientes,";"01000100010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"448";"";"";"2";"bien sean de arroyuelos, bien de ríos,";"01000100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"448";"";"";"3";"corran apresurados o tardíos,";"10000100010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"448";"";"";"4";"que no me hizo Dios conde de Fuentes.";"0010110010";"10";"1";"cuarteto";"OBVIL_auto"
"dudoso";"448";"";"";"5";"A un rincón desvïado de las gentes";"0011100010";"10";"1";"cuarteto";"OBVIL_auto"
"dudoso";"448";"";"";"6";"apelaré de todos sus desvíos,";"00010100010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"448";"";"";"7";"choza que abrigue ya los años míos,";"10010001010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"448";"";"";"8";"aunque pajas me cueste impertinentes.";"10100100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"448";"";"";"9";"Ministros de mi rey: mis desengaños";"01000100010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"448";"";"";"10";"los pies os besan desde acá, sea miedo";"010101011010";"12";"1";"terceto";"OBVIL_auto"
"dudoso";"448";"";"";"11";"o reverencia a sátrapas tamaños.";"00010100010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"448";"";"";"12";"Adiós, mundazo. En mi quietud me quedo,";"01010001010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"448";"";"";"13";"por esconder mis postrimeros años";"00010001010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"448";"";"";"14";"al señor Nuncio, digo, al de Toledo.";"00110100010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"463";"";"Patos de la aguachirle castellana,";"1";"Patos de la aguachirle castellana,";"10000100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"463";"";"";"2";"que de su rudo origen fácil riega";"00010101010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"463";"";"";"3";"y tal vez dulce inunda nuestra Vega,";"01110101010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"463";"";"";"4";"con razón Vega por lo siempre llana:";"00110001010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"463";"";"";"5";"pisad graznando la corriente cana";"01010001010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"463";"";"";"6";"del antiguo idïoma y, turba lega,";"0011101010";"10";"2";"cuarteto";"OBVIL_auto"
"dudoso";"463";"";"";"7";"las ondas acusad, cuantas os niega";"01000110010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"463";"";"";"8";"ático estilo, erudición romana.";"10010001010";"11";"2";"cuarteto";"OBVIL_auto"
"dudoso";"463";"";"";"9";"Los cisnes venerad, cultos, no aquellos";"01000110010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"463";"";"";"10";"que escuchan su canoro fin los ríos;";"01000101010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"463";"";"";"11";"aquellos sí, que de su docta espuma";"01010001010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"463";"";"";"12";"vistió Aganipe. ¿Huís? ¿No queréis vellos,";"0101100110";"10";"2";"terceto";"OBVIL_auto"
"dudoso";"463";"";"";"13";"palustres aves? Vuestra vulgar pluma";"01010100110";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"463";"";"";"14";"no borre, no, más charcos. Zabullíos.";"01001100010";"11";"0";"terceto";"OBVIL_auto"
"dudoso";"470";"";"No de la sangre de la diosa bella";"1";"No de la sangre de la diosa bella";"00010001010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"470";"";"";"2";"fragrante ostentación haga la rosa,";"01000110010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"470";"";"";"3";"y, pues tu luz la perdonó piadosa,";"00010001010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"470";"";"";"4";"acometa segura a ser estrella.";"00100101010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"470";"";"";"5";"Cuando destruye con nevada huella";"1001000110";"10";"1";"cuarteto";"OBVIL_auto"
"dudoso";"470";"";"";"6";"el hibierno las flores, victoriosa,";"00100100010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"470";"";"";"7";"menos distinta, pero más hermosa,";"10010101010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"470";"";"";"8";"los helados rigores atropella.";"00100100010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"470";"";"";"9";"Florida mariposa, a dos imperios";"01000101010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"470";"";"";"10";"igual se libra, y a juzgalla llego";"01010001010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"470";"";"";"11";"más advertida, cuando más se atreve.";"10010101010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"470";"";"";"12";"Solo el Amor entiende estos misterios:";"10010110010";"11";"2";"terceto";"OBVIL_auto"
"dudoso";"470";"";"";"13";"en el mayor incendio burla al fuego,";"00010101010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"470";"";"";"14";"y en la nieve se libra de la nieve.";"00100100010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"471";"";"Donde con labio alterno el Eritreo";"1";"Donde con labio alterno el Eritreo";"10010100010";"11";"2";"cuarteto";"OBVIL_auto"
"dudoso";"471";"";"";"2";"besa a Arabia las faldas olorosas,";"10100100010";"11";"2";"cuarteto";"OBVIL_auto"
"dudoso";"471";"";"";"3";"rosadas plumas o volantes rosas";"01010001010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"471";"";"";"4";"el ave viste, que es del sol trofeo;";"01010101010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"471";"";"";"5";"ya mariposa del farol febeo";"00010001010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"471";"";"";"6";"muere, y aquellas ramas, que piadosas";"10010100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"471";"";"";"7";"fueron pira a sus plumas vagarosas,";"10100100010";"11";"1";"cuarteto";"OBVIL_auto"
"dudoso";"471";"";"";"8";"cuna son hoy de su primer gorjeo.";"10110001010";"11";"0";"cuarteto";"OBVIL_auto"
"dudoso";"471";"";"";"9";"Único fénix es mi amor constante,";"10010101010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"471";"";"";"10";"que en la luz de esos soles abrasado";"00110100010";"11";"2";"terceto";"OBVIL_auto"
"dudoso";"471";"";"";"11";"muere, y en él, las esperanzas leves;";"10010001010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"471";"";"";"12";"mas renace, hallando, en un instante,";"0010100010";"10";"2";"terceto";"OBVIL_auto"
"dudoso";"471";"";"";"13";"túmulo triste en llamas levantado,";"10010100010";"11";"1";"terceto";"OBVIL_auto"
"dudoso";"471";"";"";"14";"y cuna alegre en sus cenizas breves.";"01010001010";"11";"2";"terceto";"OBVIL_auto"
